name,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,country,state,distance,price_numeric
Max Pizzaria,False,https://www.yelp.com/biz/max-pizzaria-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,1.0,-9.6295881,-35.737793,,Av. Fernandes Lima 2364 A,Maceió,BR,AL,6857.96,
JC Lanches,False,https://www.yelp.com/biz/jc-lanches-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Food Stands, Sandwiches",3.0,-9.66110523002839,-35.7012556105896,,R. Gen. João Saleiro Pitão,Maceió,BR,AL,7643.99,
Manjericão Restaurante-Cafeteria,False,https://www.yelp.com/biz/manjeric%C3%A3o-restaurante-cafeteria-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,3.0,-9.6566311,-35.7054032,,Rua Dep José Lages 545,Maceió,BR,AL,7276.01,
Creperia flor das águas,False,https://www.yelp.com/biz/creperia-flor-das-%C3%A1guas-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Creperies,5.0,-9.66651,-35.735,,,Maceió,BR,AL,9653.49,
Boteco do Mar,False,https://www.yelp.com/biz/boteco-do-mar-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Seafood, Northeastern Brazilian",2.0,-9.65809279921137,-35.7050242647529,,"R. Manoel Ribeiro da Rocha, 78",Maceió,BR,AL,7420.29,
Pizzaria Papito,False,https://www.yelp.com/biz/pizzaria-papito-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,1.0,-9.6213102,-35.7328911,,R. Comendador Álvaro Peixoto 727,Maceió,BR,AL,6008.11,
Divina's Pizza,False,https://www.yelp.com/biz/divinas-pizza-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Pizza, Brazilian, Food Delivery Services",3.0,-9.6654234,-35.7194252,$,"R. Doutor Zeferino Rodrigues, 808",Maceió,BR,AL,9653.49,1.0
Sushie,False,https://www.yelp.com/biz/sushie-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Japanese,3.0,-9.6512565,-35.7061393,$$,"Av Dr. Antônio Gomes de Barros, 1144",Maceió,BR,AL,6731.29,2.0
Nicole,False,https://www.yelp.com/biz/nicole-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,3.0,-9.6452646,-35.7080307,$,Av. Almirante Álvaro Calheiros 879 B,Maceió,BR,AL,5963.32,1.0
Pizza Bar O Piano,False,https://www.yelp.com/biz/pizza-bar-o-piano-macei%C3%B3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Pizza,3.0,-9.64738,-35.70357,$,"R. Escritor Antônio S de Mendonça Júnior, 0",Maceió,BR,AL,6326.89,1.0
Estaleiro Restaurante,False,https://www.yelp.com/biz/estaleiro-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Brazilian, Seafood",5.0,0.0242747141244913,-51.056740703924,,"Av. Primeiro de Maio, 52",Macapá,BR,AP,9717.26,
Sweet Coffee,False,https://www.yelp.com/biz/sweet-coffee-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Cafes,5.0,0.040964,-51.059707,,R. Jovino Dinoá,Macapá,BR,AP,7941.83,
Pizzaria e Restaurante Zero Grau,False,https://www.yelp.com/biz/pizzaria-e-restaurante-zero-grau-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Italian,2.0,0.0343538,-51.0621128,,Rua Leopoldo Machado 2405,Macapá,BR,AP,8447.29,
Barrilde Chopp,False,https://www.yelp.com/biz/barrilde-chopp-macap%C3%A1-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,"Bars, American (Traditional)",0.0,0.04769,-51.0571213,,R. Odilado Silva,Macapá,BR,AP,8498.58,
Cantinho Baiano Restaurante,False,https://www.yelp.com/biz/cantinho-baiano-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0506107,-51.0419974,$$,"Rua Beira Rio, 328",Macapá,BR,AP,8375.14,2.0
Cervejaria & Churrascaria Café do Gol,False,https://www.yelp.com/biz/cervejaria-e-churrascaria-caf%C3%A9-do-gol-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.08592,-51.0638695,,R. Vereador Júlio Maria Pinto Pereira 1299,Macapá,BR,AP,4124.99,
Philippe Jean Paul Marceau Delahaye,False,https://www.yelp.com/biz/philippe-jean-paul-marceau-delahaye-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.022283,-51.0610924,,Av. 13 de Setembro 387,Macapá,BR,AP,9695.64,
Delícia Saudável,False,https://www.yelp.com/biz/del%C3%ADcia-saud%C3%A1vel-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0542521,-51.0551071,,Av. Piauí 644,Macapá,BR,AP,7047.24,
Restaurante Carne de Sol dos Amigos,False,https://www.yelp.com/biz/restaurante-carne-de-sol-dos-amigos-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0546879,-51.0521469,,R. São Paulo 211 lj A,Macapá,BR,AP,7250.86,
Dona Leila Restaurante,False,https://www.yelp.com/biz/dona-leila-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.034387,-51.0488014,,"Av. Júlio Maria Lombaerd, Pe 48",Macapá,BR,AP,8652.55,
Chalé Restaurante,False,https://www.yelp.com/biz/chal%C3%A9-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.039276,-51.0696754,,Av. Presidente Getúlio Vargas 499,Macapá,BR,AP,7594.07,
Galetos Grill,False,https://www.yelp.com/biz/galetos-grill-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0425509,-51.0635338,,R. Hamilton Silva 1215,Macapá,BR,AP,7563.07,
Restaurante Carne de Sol,False,https://www.yelp.com/biz/restaurante-carne-de-sol-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.022703,-51.0711555,,R. Hildemar Maia 3051,Macapá,BR,AP,9247.49,
Restaurante Coma Bem Kilo's,False,https://www.yelp.com/biz/restaurante-coma-bem-kilos-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0328986,-51.0605927,,Av. Coaracy Nunes 194 C,Macapá,BR,AP,8661.91,
Restaurante Minerin Uai Sô,False,https://www.yelp.com/biz/restaurante-minerin-uai-s%C3%B4-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,2.0,0.011336,-51.0625494,,Pr Araxá 6,Macapá,BR,AP,10761.89,
Restaurante Bambu Bar,False,https://www.yelp.com/biz/restaurante-bambu-bar-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,-0.0492322,-51.1151009,,R. Nova da Praia 91,Macapá,BR,AP,7116.22,
Pizzaria Água Na Boca,False,https://www.yelp.com/biz/pizzaria-%C3%A1gua-na-boca-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Pizza,0.0,0.0387666,-51.0624886,,Av. Presidente Getúlio Vargas 1321,Macapá,BR,AP,8008.4,
Barrilde Chopp,False,https://www.yelp.com/biz/barrilde-chopp-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,"American (Traditional), Bars",0.0,0.0388796,-51.071106,,"Av. Presidente Vargas, 352",Macapá,BR,AP,8639.39,
Ayla's Bolos Decorados,False,https://www.yelp.com/biz/aylas-bolos-decorados-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Buffets,0.0,0.05078,-51.0608482,,R. Leopoldo Machado,Macapá,BR,AP,6947.45,
R C Rocha &cia,False,https://www.yelp.com/biz/r-c-rocha-e-cia-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0349089,-51.0622177,,R. Leopoldo Machado 2334 - 3,Macapá,BR,AP,8385.39,
Bobs,False,https://www.yelp.com/biz/bobs-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0349089,-51.0622177,,R. Leopoldo Machado 2334 s 302,Macapá,BR,AP,8385.39,
O Q dos Santos,False,https://www.yelp.com/biz/o-q-dos-santos-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0339599996805191,-51.0666007995605,,Av. Egito 2967,Macapá,BR,AP,8218.6,
Casa do Pão de Queijo,False,https://www.yelp.com/biz/casa-do-p%C3%A3o-de-queijo-macap%C3%A1-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0349089,-51.0622177,,R. Leopoldo Machado 2334,Macapá,BR,AP,8385.39,
Forte Lanche,False,https://www.yelp.com/biz/forte-lanche-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0499211,-51.0421181,,"R. Beira Rio, 248 box C",Macapá,BR,AP,8218.6,
Casa do Pão de Queijo,False,https://www.yelp.com/biz/casa-do-p%C3%A3o-de-queijo-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.03671,-51.0704308,,R. Hildemar Maia,Macapá,BR,AP,7817.63,
Bar e Restaurante Gogo de Ouro,False,https://www.yelp.com/biz/bar-e-restaurante-gogo-de-ouro-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.03074,-51.0789185,,Av. Pedro de Oliveira Gomes 2754,Macapá,BR,AP,8149.36,
Restaurante e Peixaria Mateus,False,https://www.yelp.com/biz/restaurante-e-peixaria-mateus-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0378539,-51.0619812,,R. Leopoldo Machado 2020,Macapá,BR,AP,8128.51,
Café Torrado Cafeteria,False,https://www.yelp.com/biz/caf%C3%A9-torrado-cafeteria-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,,0.0,0.0496339,-51.0422211,,"R. Beira Rio, 208A",Macapá,BR,AP,8422.3,
Espaço Livre Restaurante,False,https://www.yelp.com/biz/espa%C3%A7o-livre-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0363595,-51.0556374,,Av. General Gurjão 18,Macapá,BR,AP,8598.64,
Pousada e Restaurante Vista Amazônica,False,https://www.yelp.com/biz/pousada-e-restaurante-vista-amaz%C3%B4nica-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.05269,-51.0413895,,R. Beira Rio 1298,Macapá,BR,AP,8282.12,
Comercial Nogueira,False,https://www.yelp.com/biz/comercial-nogueira-macap%C3%A1-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0385601,-51.0547867,,R. General Rondon 1569 B,Macapá,BR,AP,8469.33,
Silva & Silvaepp,False,https://www.yelp.com/biz/silva-e-silvaepp-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,-0.05497,-51.1117516,,R. Beira Rio 1418 A,Macapá,BR,AP,8291.42,
Restaurante Bolinha,False,https://www.yelp.com/biz/restaurante-bolinha-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0375968,-51.0529022,,R. Tiradentes 610,Macapá,BR,AP,8674.0,
Mister Grill,False,https://www.yelp.com/biz/mister-grill-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0334835,-51.0561409,,Av. Mendonça Júnior 1286,Macapá,BR,AP,8838.6,
Sarney Lanches,False,https://www.yelp.com/biz/sarney-lanches-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0377713,-51.0548477,,R. General Rondon 1483,Macapá,BR,AP,8535.05,
Restaurante Palmistes,False,https://www.yelp.com/biz/restaurante-palmistes-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0504093,-51.0419426,,"R. Beira Rio, 316",Macapá,BR,AP,8379.78,
Choppicanha Choperia e Churrascaria,False,https://www.yelp.com/biz/choppicanha-choperia-e-churrascaria-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0348645,-51.0596581,,"R. Júlio Maria Lombard, Pe 1295 A",Macapá,BR,AP,8508.19,
Tchoy Restaurante Oriental,False,https://www.yelp.com/biz/tchoy-restaurante-oriental-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.031892,-51.0645142,,R. Hamilton Silva 2442,Macapá,BR,AP,8588.19,
Panela de Barro,False,https://www.yelp.com/biz/panela-de-barro-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0507109,-51.0418358,,R. Beira Rio 358,Macapá,BR,AP,8363.61,
Café Aymoré,False,https://www.yelp.com/biz/caf%C3%A9-aymor%C3%A9-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0397944,-51.0567932,,Av. Iracema Carvão Nunes 92,Macapá,BR,AP,8213.39,
Rod's Bar e Restaurante,False,https://www.yelp.com/biz/rods-bar-e-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0493898,-51.0423088,,R. Beira Rio 174,Macapá,BR,AP,8760.35,
Churrascaria Grill do Pará,False,https://www.yelp.com/biz/churrascaria-grill-do-par%C3%A1-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0320291,-51.0624275,,R. Leopoldo Machado 2664,Macapá,BR,AP,8662.11,
S A Kilos e Assados,False,https://www.yelp.com/biz/s-a-kilos-e-assados-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0360053,-51.064209,,R. Hamilton Silva 1948,Macapá,BR,AP,8170.47,
Restaurante Só Assados,False,https://www.yelp.com/biz/restaurante-s%C3%B3-assados-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0324368,-51.0760307,,Av. Henrique Gallucio 294,Macapá,BR,AP,8036.46,
Sagrada Família Restaurante,False,https://www.yelp.com/biz/sagrada-fam%C3%ADlia-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0361872,-51.0741463,,"R. Júlio Maria Lombard, Pe 2934 B",Macapá,BR,AP,7726.99,
Churrascaria Santa Rita,False,https://www.yelp.com/biz/churrascaria-santa-rita-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0353832,-51.076252,,Av. Mendonça Furtado 2084,Macapá,BR,AP,7737.64,
Oceanic Restaurante,False,https://www.yelp.com/biz/oceanic-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.05269,-51.0413895,,R. Beira Rio 1398,Macapá,BR,AP,7958.94,
Cantina Italiana,False,https://www.yelp.com/biz/cantina-italiana-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0365905,-51.0709724,,Av. Professora Cora de Carvalho 2459,Macapá,BR,AP,7796.69,
Bar e Restaurante Bom Clima,False,https://www.yelp.com/biz/bar-e-restaurante-bom-clima-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.05269,-51.0413895,,R. Beira Rio 1308,Macapá,BR,AP,7958.94,
Restaurante Dom Garcia,False,https://www.yelp.com/biz/restaurante-dom-garcia-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.03287,-51.1164017,,Rod. Duque de Caxias 240,Macapá,BR,AP,8027.32,
Trapiche Restaurante,False,https://www.yelp.com/biz/trapiche-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.05269,-51.0413895,,R. Beira Rio 1294,Macapá,BR,AP,7958.94,
Salgadinho Lanches,False,https://www.yelp.com/biz/salgadinho-lanches-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0495208,-51.0602531,,Av. Ana Nery 524,Macapá,BR,AP,7101.0,
Moraes e Santos Promoções e Eventos Comerciais,False,https://www.yelp.com/biz/moraes-e-santos-promo%C3%A7%C3%B5es-e-eventos-comerciais-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0344428,-51.0538559,,Av. Padre Júlio Maria Lombard 623,Macapá,BR,AP,8892.45,
Churrascaria e Pizzaria do Goiano,False,https://www.yelp.com/biz/churrascaria-e-pizzaria-do-goiano-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Steakhouses,0.0,0.0356055,-51.0530434,,R. Tiradentes 854,Macapá,BR,AP,8858.54,
X do Sul Lanches,False,https://www.yelp.com/biz/x-do-sul-lanches-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Diners,0.0,0.0249219,-51.0613899,,Av. 1º de Maio 2035,Macapá,BR,AP,9306.93,
Estrela de Davi Sorveteria e Pizzaria,False,https://www.yelp.com/biz/estrela-de-davi-sorveteria-e-pizzaria-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Italian,0.0,0.034968,-51.0516382,,Rua S José 895,Macapá,BR,AP,8991.08,
Bambino Restaurante,False,https://www.yelp.com/biz/bambino-restaurante-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0196245,-51.0728989,,Av. dos Tupiniquins 1320,Macapá,BR,AP,9525.27,
Restaurante Frigideira,False,https://www.yelp.com/biz/restaurante-frigideira-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Restaurants,0.0,0.0334389,-51.0488472,,Av. Mendonça Júnior 12 B,Macapá,BR,AP,9324.42,
Subway,False,https://www.yelp.com/biz/subway-bel%C3%A9m?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Fast Food,3.0,-1.4135,-48.4686562,,Vila Rubi 48,Belém,BR,PA,8352.99,
Prato de Barro Eventos e Recepções,False,https://www.yelp.com/biz/prato-de-barro-eventos-e-recep%C3%A7%C3%B5es-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Buffets,0.0,0.0497796,-51.0539246,,R. General Rondon 2839,Macapá,BR,AP,7535.17,
Khristal Recepções,False,https://www.yelp.com/biz/khristal-recep%C3%A7%C3%B5es-macap%C3%A1?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,0,Buffets,0.0,0.0401462,-51.0693817,,Av. Duque de Caxias 529,Macapá,BR,AP,7521.15,
